source_x,source_y,reference_x,reference_y,confidence,residual_px,inlier
989.0000,933.0000,1012.6250,937.4026,0.6041,0.9024,1
941.0000,941.0000,963.7598,945.6345,0.5767,0.9270,1
957.0000,941.0000,980.3302,945.3152,0.8031,0.7340,1
949.0000,949.0000,972.0139,953.7139,0.9258,1.0030,1
957.0000,949.0000,979.9796,953.6336,0.9134,0.8995,1
973.0000,949.0000,996.1582,953.8862,0.6012,1.1402,1
949.0000,957.0000,972.0608,961.3597,0.9636,0.6720,1
957.0000,957.0000,980.5047,961.7625,0.9706,1.2054,1
965.0000,957.0000,987.9022,962.1520,0.7258,1.3976,0
941.0000,965.0000,964.4671,969.1077,0.7812,0.7522,1
949.0000,965.0000,972.5990,969.0398,0.9508,0.8132,1
957.0000,965.0000,980.7357,969.3754,0.6084,1.0768,1
933.0000,973.0000,955.7434,977.2143,0.6627,0.5379,1
941.0000,973.0000,964.1431,977.1701,0.8186,0.5639,1
949.0000,973.0000,972.7188,977.6660,0.9644,1.2864,1
957.0000,973.0000,980.8423,977.5187,0.8676,1.2505,1
933.0000,981.0000,956.1044,985.1119,0.9315,0.5203,1
941.0000,981.0000,964.8146,985.4500,0.9116,1.2368,1
949.0000,981.0000,971.7153,984.9102,0.7222,0.2415,1
957.0000,981.0000,980.4790,985.2927,0.9571,0.8295,1
965.0000,981.0000,988.1161,985.2654,0.9108,0.5676,1
973.0000,981.0000,996.2099,985.1464,0.8065,0.4894,1
933.0000,989.0000,956.7879,993.4489,0.7278,1.2413,1
941.0000,989.0000,964.5939,993.1229,0.9814,0.8725,1
949.0000,989.0000,972.5246,992.8528,0.9614,0.6867,1
957.0000,989.0000,980.0325,993.6690,0.8470,0.9572,1
965.0000,989.0000,988.4150,993.0320,0.9382,0.6003,1
973.0000,989.0000,996.6661,993.3571,0.7432,0.9662,1
981.0000,989.0000,1004.6128,993.3770,0.5986,0.9134,1
933.0000,997.0000,956.0288,1001.0420,0.5744,0.4260,1
941.0000,997.0000,963.7327,1001.1030,0.9347,0.4266,1
949.0000,997.0000,972.8937,1001.1474,0.7615,1.1301,1
957.0000,997.0000,980.8449,1001.7600,0.8835,1.4228,0
965.0000,997.0000,988.4793,1001.0331,0.9500,0.6589,1
933.0000,1005.0000,956.3949,1009.5271,0.8652,1.0341,1
941.0000,1005.0000,964.0649,1009.3691,0.7354,0.7207,1
949.0000,1005.0000,972.1392,1009.4539,0.6124,0.8037,1
957.0000,1005.0000,980.6283,1009.8705,0.7144,1.3775,0
965.0000,1005.0000,988.5958,1009.5943,0.8965,1.1113,1
973.0000,1005.0000,996.1792,1009.9787,0.8411,1.2557,1
